simulation steps,20000,40000,60000,80000,100000,120000,140000,160000,180000,200000,220000,240000,260000,280000,300000,320000,340000,360000,380000,400000,420000,440000,460000,480000,500000,520000,540000,560000,580000,600000,620000,640000,660000,680000,700000,720000,740000,760000,780000,800000,820000,840000,860000,880000,900000,920000,940000,960000,980000,1000000,1020000,1040000,1060000,1080000,1100000,1120000,1140000,1160000,1180000,1200000,1220000,1240000,1260000,1280000,1300000,1320000,1340000,1360000,1380000,1400000,1420000,1440000,1460000,1480000,1500000,1520000,1540000,1560000,1580000,1600000,1620000,1640000,1660000,1680000,1700000,1720000,1740000,1760000,1780000,1800000,1820000,1840000,1860000,1880000,1900000,1920000,1940000,1960000,1980000,2000000,2020000,2040000,2060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls,0.1261160714,0.2607886905,0.748139881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9802827381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls,0.3470982143,0.2823660714,0.318452381,0.4955357143,0.9285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls,0.1547619048,0.2738095238,0.328125,0.5837053571,0.915922619,0.982514881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls normal,0.7906746032,0.7276785714,0.535094246,0.3069196429,0.0518353175,0.005828373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065724206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls SafeRL,0.1223958333,0.1625744048,0.1640625,0.4873511905,1,1,0.828125,0.8794642857,0.974702381,0.9527529762,0.9401041667,0.9620535714,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls SafeRL,0.1614583333,0.9352678571,0.7845982143,0.8638392857,0.982514881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9598214286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls SafeRL,0.1841517857,0.4412202381,0.8084077381,0.9300595238,0.8671875,1,1,0.9973958333,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9665178571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls SafeRL,0.8439980159,0.4869791667,0.4143105159,0.2395833333,0.0500992064,0,0.0572916667,0.041046627,0.0084325397,0.0157490079,0.0199652778,0.0189732143,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0.9866071429,1,1,1,1,0.9888392857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped forward falls,0.165922619,0.165922619,0.1510416667,0.1640625,0.1882440476,0.1618303571,0.1852678571,0.1599702381,0.150297619,0.1521577381,0.1555059524,0.1610863095,0.1514136905,0.1808035714,0.1529017857,0.1674107143,0.1216517857,0.142485119,0.1569940476,0.1517857143,0.1551339286,0.138764881,0.1264880952,0.1499255952,0.1246279762,0.1674107143,0.1569940476,0.1577380952,0.1908482143,0.2101934524,0.1707589286,0.1767113095,0.1845238095,0.2295386905,0.2890625,0.1763392857,0.2101934524,0.2072172619,0.1901041667,0.2377232143,0.1852678571,0.2369791667,0.2485119048,0.2436755952,0.2254464286,0.2142857143,0.2451636905,0.251860119,0.240327381,0.1990327381,0.2291666667,0.170014881,0.2459077381,0.224702381,0.2473958333,0.244047619,0.306547619,0.298735119,0.3043154762,0.3113839286,0.7805059524,1,0.8266369048,0.9456845238,1,1,1,1,1,1,1,0.9144345238,0.9125744048,0.9639136905,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped forward falls,0.1357886905,0.1525297619,0.2593005952,0.3485863095,0.3348214286,0.4148065476,0.4371279762,0.4248511905,0.439360119,0.4966517857,0.7641369048,0.9360119048,0.920014881,1,1,0.9575892857,1,1,1,1,1,1,0.9561011905,1,1,1,1,1,1,1,1,0.9148065476,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8735119048,1,1,1,1,1,1,1,0.9427083333,1,0.8898809524,1,1,1,0.9575892857,1,0.8716517857,1,1,0.9568452381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oracle,0.8491443452,0.8407738095,0.794828869,0.7436755952,0.7384672619,0.7116815476,0.6888020833,0.7075892857,0.705171131,0.6755952381,0.5401785714,0.4514508929,0.4642857143,0.4095982143,0.4235491071,0.4375,0.4391741071,0.4287574405,0.4215029762,0.4241071429,0.4224330357,0.4306175595,0.4587053571,0.4250372024,0.4376860119,0.4162946429,0.4215029762,0.4211309524,0.4045758929,0.3949032738,0.4146205357,0.4542410714,0.4077380952,0.3852306548,0.35546875,0.4118303571,0.3949032738,0.396391369,0.4049479167,0.3811383929,0.4073660714,0.3815104167,0.3757440476,0.3781622024,0.3872767857,0.3928571429,0.3774181548,0.3740699405,0.3798363095,0.400483631,0.3854166667,0.4149925595,0.377046131,0.3876488095,0.439546131,0.3779761905,0.3467261905,0.3506324405,0.3478422619,0.3443080357,0.1097470238,0,0.115327381,0.0271577381,0.0550595238,0,0,0,0.0212053571,0,0.0641741071,0.0427827381,0.0437127976,0.0396205357,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped forward falls SM,0.140625,0.1919642857,0.3459821429,0.4802827381,0.8459821429,0.9821428571,1,0.9598214286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9129464286,0.9631696429,0.9698660714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9676339286,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped forward falls SM,0.154389881,0.2726934524,0.4017857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ours,0.8524925595,0.767671131,0.6261160714,0.259858631,0.0770089286,0.0089285714,0,0.0200892857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435267857,0.0184151786,0.0150669643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161830357,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls ICM,0.04780505952,0.04538690476,0.04389880952,0.06138392857,0.05505952381,0.05078125,0.05654761905,0.06026785714,0.0587797619,0.05822172619,0.0584077381,0.0584077381,0.05561755952,0.05561755952,0.05654761905,0.06677827381,0.05617559524,0.06380208333,0.06026785714,0.05580357143,0.05970982143,0.07421875,0.05580357143,0.07273065476,0.05970982143,0.05822172619,0.05561755952,0.05859375,0.06212797619,0.05970982143,0.0623139881,0.05673363095,0.05543154762,0.08891369048,0.05859375,0.06343005952,0.07533482143,0.0935639881,0.06510416667,0.06808035714,0.07068452381,0.07366071429,0.06101190476,0.07180059524,0.0587797619,0.06770833333,0.07254464286,0.05617559524,0.06436011905,0.06008184524,0.06026785714,0.05970982143,0.05803571429,0.06305803571,0.07124255952,0.07645089286,0.06863839286,0.0626860119,0.05654761905,0.0665922619,0.06715029762,0.06175595238,0.06752232143,0.06212797619,0.07087053571,0.06956845238,0.06919642857,0.09430803571,0.07607886905,0.0625,0.05915178571,0.06398809524,0.06063988095,0.06398809524,0.06677827381,0.05803571429,0.06101190476,0.06547619048,0.0665922619,0.07087053571,0.05989583333,0.06919642857,0.05915178571,0.07291666667,0.06305803571,0.06324404762,0.0626860119,0.05729166667,0.06008184524,0.07366071429,0.06008184524,0.05784970238,0.05598958333,0.06770833333,0.0587797619,0.05859375,0.06324404762,0.05989583333,0.05896577381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls ICM,0.06696428571,0.06287202381,0.06417410714,0.07273065476,0.06696428571,0.06994047619,0.06752232143,0.06026785714,0.05208333333,0.05301339286,0.05431547619,0.05357142857,0.05357142857,0.05357142857,0.05133928571,0.05282738095,0.05375744048,0.05245535714,0.05654761905,0.05319940476,0.05431547619,0.05319940476,0.07254464286,0.05282738095,0.05338541667,0.05226934524,0.05431547619,0.05264136905,0.05245535714,0.05226934524,0.05766369048,0.05282738095,0.05245535714,0.05078125,0.05152529762,0.05394345238,0.05189732143,0.05357142857,0.05859375,0.05357142857,0.05636160714,0.08835565476,0.06101190476,0.05245535714,0.0548735119,0.05282738095,0.06045386905,0.05543154762,0.05264136905,0.05394345238,0.07347470238,0.06119791667,0.06938244048,0.05636160714,0.05766369048,0.06398809524,0.05357142857,0.06324404762,0.06845238095,0.05394345238,0.06156994048,0.05729166667,0.05915178571,0.06119791667,0.05505952381,0.05524553571,0.05040922619,0.05394345238,0.06045386905,0.05338541667,0.05264136905,0.05598958333,0.05152529762,0.06026785714,0.05673363095,0.07105654762,0.0545014881,0.05115327381,0.06119791667,0.05208333333,0.05803571429,0.07905505952,0.05226934524,0.06101190476,0.05729166667,0.1080729167,0.05654761905,0.05784970238,0.05598958333,0.05282738095,0.05189732143,0.05394345238,0.05208333333,0.05282738095,0.06510416667,0.05375744048,0.05859375,0.06417410714,0.05394345238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped falls ICM,0.0509672619,0.05784970238,0.05133928571,0.05264136905,0.05859375,0.07366071429,0.06584821429,0.06529017857,0.0701264881,0.0744047619,0.07775297619,0.07366071429,0.07868303571,0.07775297619,0.07607886905,0.07849702381,0.07738095238,0.07514880952,0.07254464286,0.07366071429,0.07180059524,0.06789434524,0.07496279762,0.0740327381,0.07719494048,0.07775297619,0.08407738095,0.07905505952,0.08091517857,0.08277529762,0.08649553571,0.08426339286,0.08147321429,0.07719494048,0.08463541667,0.08519345238,0.08203125,0.08203125,0.08686755952,0.08556547619,0.08556547619,0.0779389881,0.08779761905,0.09077380952,0.09021577381,0.0935639881,0.08258928571,0.09281994048,0.08891369048,0.08984375,0.08519345238,0.08147321429,0.08426339286,0.08556547619,0.08816964286,0.08277529762,0.09281994048,0.09840029762,0.08240327381,0.08351934524,0.08537946429,0.08779761905,0.0861235119,0.08333333333,0.09151785714,0.0783110119,0.1052827381,0.08556547619,0.09430803571,0.07310267857,0.06696428571,0.07273065476,0.06566220238,0.06194196429,0.06436011905,0.06305803571,0.06119791667,0.0662202381,0.06603422619,0.05970982143,0.06305803571,0.06305803571,0.06008184524,0.06138392857,0.06026785714,0.06119791667,0.06343005952,0.06082589286,0.06156994048,0.06380208333,0.0625,0.06212797619,0.06175595238,0.0625,0.06380208333,0.06510416667,0.05580357143,0.06696428571,0.06082589286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
