simulation steps,20000,40000,60000,80000,100000,120000,140000,160000,180000,200000,220000,240000,260000,280000,300000,320000,340000,360000,380000,400000,420000,440000,460000,480000,500000,520000,540000,560000,580000,600000,620000,640000,660000,680000,700000,720000,740000,760000,780000,800000,820000,840000,860000,880000,900000,920000,940000,960000,980000,1000000,1020000,1040000,1060000,1080000,1100000,1120000,1140000,1160000,1180000,1200000,1220000,1240000,1260000,1280000,1300000,1320000,1340000,1360000,1380000,1400000,1420000,1440000,1460000,1480000,1500000,1520000,1540000,1560000,1580000,1600000,1620000,1640000,1660000,1680000,1700000,1720000,1740000,1760000,1780000,1800000,1820000,1840000,1860000,1880000,1900000,1920000,1940000,1960000,1980000,2000000,2020000,2040000,2060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fallen ICM,0.9447544643,0.9446304563,0.9468625992,0.9377480159,0.9397941468,0.9352058532,0.9366939484,0.9380580357,0.9396701389,0.9381200397,0.9365079365,0.9381200397,0.9373759921,0.9376860119,0.9386780754,0.9339657738,0.937562004,0.9361979167,0.9368799603,0.9391121032,0.9380580357,0.9348958333,0.9322296627,0.9334697421,0.9365699405,0.9372519841,0.9353298611,0.9365699405,0.9348338294,0.9350818452,0.9311755952,0.9353918651,0.9368799603,0.927703373,0.9350818452,0.9324776786,0.9302455357,0.9236111111,0.9298115079,0.9309275794,0.9291294643,0.920014881,0.9300595238,0.9283234127,0.9320436508,0.9286334325,0.9281374008,0.9318576389,0.9313616071,0.9320436508,0.9270213294,0.9325396825,0.9294394841,0.931671627,0.927641369,0.9255952381,0.9283234127,0.9252232143,0.9308655754,0.9319816468,0.9286334325,0.9310515873,0.9290674603,0.9311135913,0.9275173611,0.9322916667,0.9250372024,0.9220610119,0.9230530754,0.9370039683,0.9404141865,0.9357638889,0.9407242063,0.9379340278,0.9373759921,0.9359499008,0.9410962302,0.9390500992,0.9353918651,0.9391121032,0.9396701389,0.9295634921,0.9428323413,0.9348958333,0.9397941468,0.9224950397,0.9391121032,0.941344246,0.9407862103,0.9365699405,0.9418402778,0.9420262897,0.943390377,0.9389880952,0.937437996,0.9408482143,0.9407862103,0.9363219246,0.9420882937,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward + SMiRL,0.3231618545,0.3707032693,0.4090790295,0.4384451416,0.5559661191,0.6080335708,0.6007891271,0.6681081396,0.6551419259,0.6380541716,0.8317897418,0.9463426684,0.9619689165,0.9214684446,0.9489475013,0.9556638165,0.9619981929,0.9499983374,0.924671571,0.957795116,0.9585692458,0.9535229016,0.9739560295,0.9730554871,0.9737928237,0.9486549198,0.9688481019,0.9716455278,0.9673052074,0.9688660975,0.972359165,0.9735473966,0.9660186673,0.9719086444,0.9560255089,0.9561482776,0.9644601576,0.9584759805,0.966458902,0.9602015419,0.9528390602,0.9636501752,0.9511435139,0.9712214476,0.9585425858,0.9592337148,0.955877486,0.9492498107,0.9483947292,0.9319621621,0.958459677,0.9661059015,0.9678533832,0.9762129458,0.949825175,0.9773545912,0.8924597075,0.9714697459,0.9754762983,0.9725034697,0.9738263113,0.9786113736,0.9734131949,0.9755541151,0.9756492476,0.971129597,0.8982769332,0.9706469201,0.9761842001,0.9702900415,0.9745423003,0.9782297507,0.9668022467,0.9746949976,0.9795013354,0.9759064484,0.9729414332,0.9530631406,0.9812016111,0.9805051941,0.9807825652,0.9814872071,0.9736600817,0.9763784828,0.9809663571,0.9782136913,0.9796781458,0.9755869446,0.9810995551,0.9818017688,0.9816643607,0.9792080611,0.9830713109,0.977434992,0.9756658413,0.9756692771,0.9804209789,0.9622898239,0.9786755565,0.9791066155,0.9884143181,0.979172946,0.9654548534,0.9686603731,0.975891504,0.9771075198,0.9569583492,0.9840403192,0.9205906622,0.9772466878,0.9738000581,0.9809843237,0.9833334714,0.9836862569,0.9841662626,0.9881495443,0.9853612648,0.9825714869,0.9824826086,0.9827499807,0.9804760639,0.9781268226,0.9790325081,0.9790248713,0.9685274789,0.9846319494,0.9724429161,0.9750443206,0.9790496362,0.9746107672,0.981913361,0.975667203,0.9775730785,0.9773706851,0.9789673952,0.9727945705,0.9749033595,0.9695942733,0.965425291,0.9586756806,0.9741038365,0.9759428287,0.9757721418,0.9801105064,0.9586211477,0.9180690489,0.978611454,0.9787429403,0.9688630912,0.9746478587,0.9775031346,0.9762622122,0.979133174,0.9834345667,0.9599008617,0.982555012,0.981016467,0.9766732965,0.9798401925,0.9789521398,0.9805630616,0.9784863853,0.9713725565,0.9759058979,0.9672744141,0.9812836461,0.975394266,0.9747446497,0.9819632154,0.9795953079,0.8918985536,0.9732819688,0.9719442222,0.9823116208,0.9812817715,0.9839105701,0.9785743336,0.9848953661,0.9799271566,0.969086185,0.9774896035,0.9796460357,0.97542801,0.9738567512,0.9145779443,0.9778762317,0.9784635064,0.9814295636,0.9793577695,0.9795470089,0.9694609567,0.9711575642,0.9436394853,0.9817720175,0.9798747843,0.9767879409,0.9775734159,0.9755258322,0.9775882932,0.9750518107,0.9824195378
biped reward + SMiRL,0.2951329086,0.4254267398,0.570976717,0.5527846344,0.6786806147,0.8310386453,0.8221093538,0.8539613833,0.8708575389,0.8980638856,0.8834089046,0.8792357266,0.8931225996,0.9379175744,0.9364124054,0.9612501666,0.9542805321,0.9479500737,0.943114299,0.9690403312,0.9484783964,0.9568554525,0.9574803546,0.9393270678,0.965216886,0.9789129057,0.937422699,0.9614526541,0.9369944427,0.9441985125,0.935900248,0.9594818287,0.9570027685,0.9622667681,0.971073916,0.9729149243,0.9682806362,0.9563545149,0.9793240911,0.9188297114,0.9547829512,0.9258920795,0.9128589672,0.9363611812,0.948978103,0.9572350096,0.9526660424,0.9584934542,0.9601274908,0.9766966646,0.9623133782,0.9583749887,0.9617367778,0.9716616895,0.9649669089,0.9715789456,0.9794026749,0.9724436199,0.9605169398,0.9728308447,0.9697015755,0.9779057944,0.9437723602,0.9810022958,0.9809277952,0.983513826,0.9810199077,0.9837717455,0.9716526356,0.9819420959,0.9685904315,0.9770083261,0.9796980249,0.9846653689,0.9815209168,0.9749258625,0.9802806457,0.9537529459,0.9809804905,0.97905557,0.9808724158,0.9865973442,0.9845335349,0.9846500486,0.9752962914,0.970389467,0.9755585567,0.9703072458,0.9694826439,0.980995911,0.974567735,0.9597909734,0.9776614706,0.9737836723,0.9765939205,0.9829839355,0.977702035,0.9808209912,0.9775083871,0.9861823111,0.9847158235,0.9774579107,0.9703408454,0.8986335534,0.9676892304,0.9789060674,0.9780606752,0.9839505399,0.9847369019,0.9795292057,0.9768104299,0.9773334174,0.9820702291,0.9658299214,0.9733155483,0.9834223761,0.9819719014,0.9864589333,0.9786930128,0.9753558361,0.9789587584,0.9811451047,0.9765216526,0.9758258502,0.9705968473,0.9789601373,0.971506393,0.9664487018,0.9793456137,0.9801270472,0.9539470368,0.9664943995,0.9784023488,0.9717093719,0.9791615005,0.9807195182,0.9807878063,0.9732461662,0.9840170068,0.9421841856,0.9749899448,0.9781202663,0.9773529015,0.9802949099,0.9824183491,0.9739263737,0.9634756191,0.9673956833,0.9669407655,0.978246915,0.95867636,0.9741302695,0.9786857359,0.9782927297,0.9602339996,0.9670321995,0.9417540411,0.9775115009,0.9743704728,0.9693227445,0.9826871586,0.9654627786,0.9754757433,0.9757760693,0.9686485083,0.9697154518,0.9726299559,0.9410761343,0.9686225145,0.876637758,0.9736222435,0.9784773223,0.9775244661,0.9731889877,0.9756655489,0.9719873,0.9763753481,0.9758818134,0.9692696411,0.979470189,0.9746575687,0.9734888989,0.9657942754,0.9708969504,0.9692272927,0.9753481631,0.9774891516,0.9755706301,0.9781119879,0.9756603495,0.9724540726,0.9672490532,0.9770714611,0.9743568156,0.9675674621,0.9753764365,0.9790456455,0.8861036323,0.9710899632,0.9835415994,0.9628747889
biped reward + SMiRL,0.3091473816,0.3980650045,0.4900278733,0.495614888,0.6173233669,0.719536108,0.7114492405,0.7610347614,0.7629997324,0.7680590286,0.8575993232,0.9127891975,0.9275457581,0.9296930095,0.9426799533,0.9584569916,0.9581393625,0.9489742056,0.933892935,0.9634177236,0.9535238211,0.955189177,0.965718192,0.9561912775,0.9695048549,0.9637839128,0.9531354004,0.9665490909,0.9521498251,0.956532305,0.9541297065,0.9665146127,0.9615107179,0.9670877063,0.9635497125,0.964531601,0.9663703969,0.9574152477,0.9728914965,0.9395156267,0.9538110057,0.9447711273,0.9320012406,0.9537913144,0.9537603444,0.9582343622,0.9542717642,0.9538716325,0.95426111,0.9543294134,0.9603865276,0.9622404451,0.9647950805,0.9739373176,0.957396042,0.9744667684,0.9359311912,0.9719566829,0.967996619,0.9726671572,0.9717639434,0.978258584,0.9585927775,0.9782782055,0.9782885214,0.9773217115,0.9396484205,0.9772093328,0.9739184179,0.9761160687,0.9715663659,0.9776190384,0.9732501358,0.9796801833,0.9805111261,0.9754161554,0.9766110394,0.9534080433,0.9810910508,0.9797803821,0.9808274905,0.9840422757,0.9790968083,0.9805142657,0.9781313242,0.9743015791,0.9776183513,0.9729470952,0.9752910995,0.9813988399,0.9781160478,0.9694995173,0.9803663907,0.9756093321,0.9761298809,0.9793266063,0.9790615069,0.9715554075,0.9780919718,0.9826444633,0.9865650708,0.9783154284,0.9678978494,0.9336469633,0.9717903672,0.9780067936,0.9675095122,0.9839954296,0.952663782,0.9783879468,0.975305244,0.9791588706,0.9827018503,0.9747580891,0.9787409055,0.9857859602,0.9836665831,0.9845152101,0.9805878107,0.9790529084,0.9797174112,0.9796359637,0.9777770803,0.9774253608,0.9695621631,0.9817960434,0.9719746546,0.9707465112,0.9791976249,0.9773689072,0.9679301989,0.9710808012,0.9779877136,0.9745400285,0.9790644479,0.9767570443,0.9778455829,0.9714202198,0.9747211489,0.9504299331,0.9745468907,0.9770315475,0.9765625217,0.9802027082,0.9705197484,0.9459977113,0.9710435366,0.9730693118,0.9679019284,0.9764473869,0.9680897473,0.9751962409,0.9789094549,0.9808636482,0.9600674306,0.9747936057,0.9613852541,0.9770923987,0.9771053327,0.9741374421,0.9816251101,0.971974582,0.9734241499,0.9758409836,0.9679614612,0.975499549,0.9740121109,0.957910392,0.9752928649,0.9281165329,0.9327603986,0.9758796456,0.9747343442,0.9777503042,0.9784736602,0.977948935,0.9774748408,0.9803885898,0.9745983989,0.974278187,0.9760735861,0.9765674673,0.9706111427,0.9723768508,0.9419026185,0.9766121974,0.977976329,0.9785000968,0.9787348787,0.9776036792,0.9709575147,0.9692033087,0.9603554732,0.9780644166,0.9737211232,0.9760821887,0.9783095307,0.9308147323,0.9743391282,0.979296705,0.9726471633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3333667979,0.3768056316,0.3268467726,0.3750663011,0.3929823406,0.4682075732,0.4374091094,0.4295917264,0.5248409639,0.5566573409,0.3796580111,0.3961090127,0.4797999043,0.4150920506,0.3712842821,0.3782547145,0.3668786406,0.3970774123,0.3922466151,0.3918300429,0.4091077826,0.4138311664,0.3896231754,0.5153455869,0.5023795863,0.4649762321,0.4530223692,0.4652491787,0.4829624171,0.4677110085,0.4865985528,0.4668245783,0.4084212432,0.4621488211,0.5078874414,0.3996637262,0.5259197276,0.4286248696,0.3964432305,0.440580416,0.3886782206,0.4415123678,0.4400476182,0.4560046941,0.4685453925,0.4468153502,0.4350765732,0.4303264507,0.4830018759,0.4518909626,0.4101111523,0.4196739605,0.4472683219,0.4456425314,0.4566207882,0.5038685955,0.4726810212,0.492913823,0.6654097718,0.4429011799,0.8316393511,0.981804581,0.8917061149,0.945541921,0.985652201,0.9860913461,0.984529833,0.9868336288,0.9857618023,0.9840133782,0.984074043,0.951519556,0.9852371435,0.9624268639,0.9891082571,0.9874513538,0.9892168423,0.990253436,0.985355886,0.9802195009,0.9473181733,0.9918673089,0.9898259548,0.8971307681,0.9884323926,0.9576638425,0.9838637538,0.9903886669,0.9879238749,0.986506206,0.9915773328,0.9874520066,0.9837773648,0.9876377749,0.9479551869,0.9764280414,0.9888393441,0.9795988145,0.9737569703,0.9701266251,0.9778487787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3038950189,0.3286811555,0.3993226114,0.5181519925,0.5330006204,0.5983461285,0.6048998195,0.5858810139,0.5677630879,0.6766031638,0.8176686504,0.9253940024,0.9201380734,0.9757667065,0.9754662963,0.9734661226,0.9736762651,0.9779104492,0.977151102,0.9814419474,0.9813549947,0.984921823,0.9597533348,0.9808193754,0.9865048298,0.98774606,0.982443591,0.978267372,0.9866348202,0.9906937349,0.9890084232,0.9870026827,0.9934205709,0.9931947713,0.9931826276,0.9937476244,0.9863986693,0.9916232218,0.9879623196,0.9934697618,0.994661147,0.9943541895,0.9946037731,0.996619521,0.9952078347,0.996255085,0.9906866317,0.9896131408,0.9882974945,0.99210858,0.9894097388,0.9884253155,0.9925862522,0.9929310128,0.9917322047,0.9927559086,0.9915114109,0.9947718184,0.992572758,0.9760904848,0.9958579864,0.9899646248,0.9931937668,0.9913513667,0.9283676202,0.9901561794,0.9882579917,0.9906993429,0.9891692612,0.9943649751,0.988512891,0.9849149585,0.9839573921,0.9863352878,0.9900010166,0.9567128612,0.9913595828,0.9873056592,0.9920617581,0.9763868534,0.9895771255,0.9873290827,0.9858299511,0.9900594094,0.9886785423,0.9879687042,0.9868017342,0.9065141873,0.986420882,0.9887506244,0.9832468174,0.9948777537,0.9882156037,0.9868551436,0.9834076492,0.9872474468,0.9849833467,0.9760631879,0.9397356708,0.9866637582,0.9901749301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biped reward,0.3186309084,0.3527433935,0.363084692,0.4466091468,0.4629914805,0.5332768509,0.5211544645,0.5077363702,0.5463020259,0.6166302524,0.5986633308,0.6607515075,0.6999689889,0.6954293786,0.6733752892,0.6758604186,0.6702774528,0.6874939308,0.6846988585,0.6866359951,0.6952313886,0.6993764947,0.6746882551,0.7480824812,0.744442208,0.7263611461,0.7177329801,0.7217582753,0.7347986187,0.7292023717,0.737803488,0.7269136305,0.7009209071,0.7276717962,0.7505350345,0.6967056753,0.7561591985,0.7101240457,0.6922027751,0.7170250889,0.6916696838,0.7179332787,0.7173256957,0.7263121076,0.7318766136,0.7215352176,0.7128816024,0.7099697958,0.7356496852,0.7219997713,0.6997604455,0.704049638,0.7199272871,0.7192867721,0.7241764965,0.7483122521,0.732096216,0.7438428207,0.8289912649,0.7094958324,0.9137486687,0.9858846029,0.9424499408,0.9684466438,0.9570099106,0.9881237627,0.9863939124,0.9887664859,0.9874655318,0.9891891767,0.986293467,0.9682172572,0.9845972678,0.9743810759,0.9895546368,0.9720821075,0.9902882125,0.9887795476,0.988708822,0.9783031772,0.9684476494,0.9895981958,0.987827953,0.9435950888,0.9885554674,0.9728162733,0.985332744,0.9484514271,0.9871723784,0.9876284152,0.9874120751,0.9911648801,0.9859964842,0.9872464593,0.9656814181,0.9818377441,0.9869113454,0.9778310012,0.9567463205,0.9783951917,0.9840118544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
